study: 1from: 4000 successful	time increment: 0.515716552734375	 total time: 0.515716552734375
study: 3779from: 4000 successful	time increment: 0.23473405838012695	 total time: 859.2890238761902
study: 3780from: 4000 successful	time increment: 0.24763035774230957	 total time: 859.5366542339325
study: 3781from: 4000 successful	time increment: 0.2146599292755127	 total time: 859.751314163208
study: 3782from: 4000 successful	time increment: 0.22028565406799316	 total time: 859.971599817276
study: 3783from: 4000 successful	time increment: 0.2176036834716797	 total time: 860.1892035007477
study: 3784from: 4000 successful	time increment: 0.18445634841918945	 total time: 860.3736598491669
study: 3785from: 4000 successful	time increment: 0.292391300201416	 total time: 860.6660511493683
study: 3786from: 4000 successful	time increment: 0.19221854209899902	 total time: 860.8582696914673
study: 3787from: 4000 successful	time increment: 0.25189685821533203	 total time: 861.1101665496826
study: 3788from: 4000 successful	time increment: 0.3079984188079834	 total time: 861.4181649684906
study: 3789from: 4000 successful	time increment: 0.2515246868133545	 total time: 861.669689655304
study: 3790from: 4000 successful	time increment: 0.1720895767211914	 total time: 861.8417792320251
study: 3791from: 4000 successful	time increment: 0.2971217632293701	 total time: 862.1389009952545
study: 3792from: 4000 successful	time increment: 0.2655298709869385	 total time: 862.4044308662415
study: 3793from: 4000 successful	time increment: 0.36505913734436035	 total time: 862.7694900035858
study: 3794from: 4000 successful	time increment: 0.23474979400634766	 total time: 863.0042397975922
study: 3795from: 4000 successful	time increment: 0.15468263626098633	 total time: 863.1589224338531
study: 3796from: 4000 successful	time increment: 0.34244322776794434	 total time: 863.5013656616211
study: 3797from: 4000 successful	time increment: 0.22537589073181152	 total time: 863.7267415523529
study: 3798from: 4000 successful	time increment: 0.3327162265777588	 total time: 864.0594577789307
study: 3799from: 4000 successful	time increment: 0.12816429138183594	 total time: 864.1876220703125
study: 3800from: 4000 successful	time increment: 0.2169017791748047	 total time: 864.4045238494873
study: 3801from: 4000 successful	time increment: 0.30280160903930664	 total time: 864.7073254585266
study: 3802from: 4000 successful	time increment: 0.16114115715026855	 total time: 864.8684666156769
study: 3803from: 4000 successful	time increment: 0.2240593433380127	 total time: 865.0925259590149
study: 3804from: 4000 successful	time increment: 0.357088565826416	 total time: 865.4496145248413
study: 3805from: 4000 successful	time increment: 0.2182629108428955	 total time: 865.6678774356842
study: 3806from: 4000 successful	time increment: 0.18992209434509277	 total time: 865.8577995300293
study: 3807from: 4000 successful	time increment: 0.28293800354003906	 total time: 866.1407375335693
study: 3808from: 4000 successful	time increment: 0.18441343307495117	 total time: 866.3251509666443
study: 3809from: 4000 successful	time increment: 0.2701847553253174	 total time: 866.5953357219696
study: 3810from: 4000 successful	time increment: 0.25168418884277344	 total time: 866.8470199108124
study: 3811from: 4000 successful	time increment: 0.21262526512145996	 total time: 867.0596451759338
study: 3812from: 4000 successful	time increment: 0.1371479034423828	 total time: 867.1967930793762
study: 3813from: 4000 successful	time increment: 0.13479065895080566	 total time: 867.331583738327
study: 3814from: 4000 successful	time increment: 0.16777873039245605	 total time: 867.4993624687195
study: 3815from: 4000 successful	time increment: 0.2744174003601074	 total time: 867.7737798690796
study: 3816from: 4000 successful	time increment: 0.1677238941192627	 total time: 867.9415037631989
study: 3817from: 4000 successful	time increment: 0.19809794425964355	 total time: 868.1396017074585
study: 3818from: 4000 successful	time increment: 0.1419081687927246	 total time: 868.2815098762512
study: 3819from: 4000 successful	time increment: 0.15256667137145996	 total time: 868.4340765476227
study: 3820from: 4000 successful	time increment: 0.20505166053771973	 total time: 868.6391282081604
study: 3821from: 4000 successful	time increment: 0.3030073642730713	 total time: 868.9421355724335
study: 3822from: 4000 successful	time increment: 0.17084431648254395	 total time: 869.112979888916
study: 3823from: 4000 successful	time increment: 0.20494842529296875	 total time: 869.317928314209
study: 3824from: 4000 successful	time increment: 0.168626070022583	 total time: 869.4865543842316
study: 3825from: 4000 successful	time increment: 0.20749568939208984	 total time: 869.6940500736237
study: 3826from: 4000 successful	time increment: 0.3960902690887451	 total time: 870.0901403427124
study: 3827from: 4000 successful	time increment: 0.08863639831542969	 total time: 870.1787767410278
study: 3828from: 4000 successful	time increment: 0.3492250442504883	 total time: 870.5280017852783
study: 3829from: 4000 successful	time increment: 0.17236828804016113	 total time: 870.7003700733185
study: 3830from: 4000 successful	time increment: 0.14385509490966797	 total time: 870.8442251682281
study: 3831from: 4000 successful	time increment: 0.15435361862182617	 total time: 870.99857878685
study: 3832from: 4000 successful	time increment: 0.2045748233795166	 total time: 871.2031536102295
study: 3833from: 4000 successful	time increment: 0.22699403762817383	 total time: 871.4301476478577
study: 3834from: 4000 successful	time increment: 0.15327668190002441	 total time: 871.5834243297577
study: 3835from: 4000 successful	time increment: 0.14248275756835938	 total time: 871.725907087326
study: 3836from: 4000 successful	time increment: 0.21912765502929688	 total time: 871.9450347423553
study: 3837from: 4000 successful	time increment: 0.20105552673339844	 total time: 872.1460902690887
study: 3838from: 4000 successful	time increment: 0.23951983451843262	 total time: 872.3856101036072
study: 3839from: 4000 successful	time increment: 0.22420811653137207	 total time: 872.6098182201385
study: 3840from: 4000 successful	time increment: 0.27092576026916504	 total time: 872.8807439804077
study: 3841from: 4000 successful	time increment: 0.2632565498352051	 total time: 873.1440005302429
study: 3842from: 4000 successful	time increment: 0.1797196865081787	 total time: 873.3237202167511
study: 3843from: 4000 successful	time increment: 0.21675372123718262	 total time: 873.5404739379883
study: 3844from: 4000 successful	time increment: 0.21405673027038574	 total time: 873.7545306682587
study: 3845from: 4000 successful	time increment: 0.17630839347839355	 total time: 873.9308390617371
study: 3846from: 4000 successful	time increment: 0.2605314254760742	 total time: 874.1913704872131
study: 3847from: 4000 successful	time increment: 0.3667464256286621	 total time: 874.5581169128418
study: 3848from: 4000 successful	time increment: 0.17915678024291992	 total time: 874.7372736930847
study: 3849from: 4000 successful	time increment: 0.15801405906677246	 total time: 874.8952877521515
study: 3850from: 4000 successful	time increment: 0.255709171295166	 total time: 875.1509969234467
study: 3851from: 4000 successful	time increment: 0.23455047607421875	 total time: 875.3855473995209
study: 3852from: 4000 successful	time increment: 0.17176246643066406	 total time: 875.5573098659515
study: 3853from: 4000 successful	time increment: 0.24960827827453613	 total time: 875.8069181442261
study: 3854from: 4000 successful	time increment: 0.19130301475524902	 total time: 875.9982211589813
study: 3855from: 4000 successful	time increment: 0.2665591239929199	 total time: 876.2647802829742
study: 3856from: 4000 successful	time increment: 0.29931163787841797	 total time: 876.5640919208527
study: 3857from: 4000 successful	time increment: 0.3358166217803955	 total time: 876.899908542633
study: 3858from: 4000 successful	time increment: 0.15862441062927246	 total time: 877.0585329532623
study: 3859from: 4000 successful	time increment: 0.19952845573425293	 total time: 877.2580614089966
study: 3860from: 4000 successful	time increment: 0.07516145706176758	 total time: 877.3332228660583
study: 3861from: 4000 successful	time increment: 0.17617392539978027	 total time: 877.5093967914581
study: 3862from: 4000 successful	time increment: 0.37390732765197754	 total time: 877.8833041191101
study: 3863from: 4000 successful	time increment: 0.2525298595428467	 total time: 878.135833978653
study: 3864from: 4000 successful	time increment: 0.2476804256439209	 total time: 878.3835144042969
study: 3865from: 4000 successful	time increment: 0.2581908702850342	 total time: 878.6417052745819
study: 3866from: 4000 successful	time increment: 0.27199244499206543	 total time: 878.913697719574
study: 3867from: 4000 successful	time increment: 0.17104554176330566	 total time: 879.0847432613373
study: 3868from: 4000 successful	time increment: 0.21518683433532715	 total time: 879.2999300956726
study: 3869from: 4000 successful	time increment: 0.25127577781677246	 total time: 879.5512058734894
study: 3870from: 4000 successful	time increment: 0.32245802879333496	 total time: 879.8736639022827
study: 3871from: 4000 successful	time increment: 0.3100864887237549	 total time: 880.1837503910065
study: 3872from: 4000 successful	time increment: 0.11094522476196289	 total time: 880.2946956157684
study: 3873from: 4000 successful	time increment: 0.1887357234954834	 total time: 880.4834313392639
study: 3874from: 4000 successful	time increment: 0.26119232177734375	 total time: 880.7446236610413
study: 3875from: 4000 successful	time increment: 0.22525858879089355	 total time: 880.9698822498322
study: 3876from: 4000 successful	time increment: 0.18420767784118652	 total time: 881.1540899276733
study: 3877from: 4000 successful	time increment: 0.258819580078125	 total time: 881.4129095077515
study: 3878from: 4000 successful	time increment: 0.19566631317138672	 total time: 881.6085758209229
study: 3879from: 4000 successful	time increment: 0.2284994125366211	 total time: 881.8370752334595
study: 3880from: 4000 successful	time increment: 0.15301966667175293	 total time: 881.9900949001312
study: 3881from: 4000 successful	time increment: 0.19748592376708984	 total time: 882.1875808238983
study: 3882from: 4000 successful	time increment: 0.15930652618408203	 total time: 882.3468873500824
study: 3883from: 4000 successful	time increment: 0.2103559970855713	 total time: 882.557243347168
study: 3884from: 4000 successful	time increment: 0.15484881401062012	 total time: 882.7120921611786
study: 3885from: 4000 successful	time increment: 0.2312774658203125	 total time: 882.9433696269989
study: 3886from: 4000 successful	time increment: 0.1756742000579834	 total time: 883.1190438270569
study: 3887from: 4000 successful	time increment: 0.15791678428649902	 total time: 883.2769606113434
study: 3888from: 4000 successful	time increment: 0.18840241432189941	 total time: 883.4653630256653
study: 3889from: 4000 successful	time increment: 0.22214627265930176	 total time: 883.6875092983246
study: 3890from: 4000 successful	time increment: 0.30095624923706055	 total time: 883.9884655475616
